name, rmse, si_rmse, angular_error, norm_rmse
lilienstein_4k.exr, 1.104654078922322, 0.5565230204485566, 3.541818717740933, 0.31113960873891117
limehouse_4k.exr, 0.6066147102691485, 0.5479853221713866, 3.5453627982817792, 0.4157122572353278
limpopo_golf_course_4k.exr, 0.8226847418531896, 0.5390938272505854, 3.9284647267339343, 0.4443138495612746
lookout_4k.exr, 1.6354414535438486, 1.5367760986857377, 4.297098122315817, 0.29228160341939446
lot_01_4k.exr, 0.8090015182520206, 0.6012906276761338, 1.7515607773876607, 0.4584521303330014
lot_02_4k.exr, 0.6675061585545666, 0.5337242613957022, 1.9485205799595826, 0.37816313453049644
lush_dirt_path_4k.exr, 2.1357119570338763, 0.9394448483599971, 6.424881987069143, 0.4897051055762282
lythwood_field_4k.exr, 0.5391983956309596, 0.5283587869487674, 2.514336427907038, 0.349786678977271
lythwood_lounge_4k.exr, 0.635061452250822, 0.6224012675580152, 7.607100739823764, 0.3110803250316712
lythwood_room_4k.exr, 0.9820116581124488, 0.6106591054465047, 5.847919884913298, 0.4412400087503907
lythwood_terrace_4k.exr, 0.9485779987348558, 0.8529284065901905, 4.1947580050699385, 0.5244143233326424
machine_shop_01_4k.exr, 1.3952299555925756, 1.0853454728049179, 4.461989514331915, 0.3294161156647833
machine_shop_03_4k.exr, 0.6220627146334022, 0.522177023807639, 2.2639347990967034, 0.3861629529918361
mall_parking_lot_4k.exr, 0.4696640826427071, 0.42068385274127396, 2.7075316324997267, 0.3686578945646124
mealie_road_4k.exr, 0.8465243063381259, 0.7612416335163673, 4.518451364527619, 0.48003836521596804
missile_launch_facility_01_4k.exr, 0.655342650253801, 0.5110056788098667, 3.9992020092585454, 0.3483342212452628
missile_launch_facility_03_4k.exr, 0.6668671967125714, 0.4716660392870592, 3.478931219420392, 0.38375506364620277
misty_dawn_4k.exr, 0.5663778899723723, 0.4433137986292859, 3.542311131666416, 0.24566222652316017
misty_farm_road_4k.exr, 0.4191252167196972, 0.21746768421626472, 2.4392196461184623, 0.3429918707790982
misty_pines_4k.exr, 0.6964493207581173, 0.6773428479072336, 3.52449236551684, 0.3587979219615173
modern_buildings_2_4k.exr, 0.5460840052609806, 0.4993194395252921, 3.682787247602398, 0.5049417984707348
modern_buildings_4k.exr, 0.7380936940070905, 0.656472717805971, 3.5744518242396643, 0.5232844306741017
modern_buildings_night_4k.exr, 0.8805179995808594, 0.8796518131168543, 6.423669468184901, 0.4925517824353921
